edad,abandono,viajes,departamento,distancia_casa,educacion,carrera,id,satisfaccion_entorno,implicacion,nivel_laboral,puesto,satisfaccion_trabajo,estado_civil,salario_mes,num_empresas_anteriores,horas_extra,incremento_salario_porc,evaluacion,satisfaccion_companeros,nivel_acciones,anos_experiencia,num_formaciones_ult_ano,anos_compania,anos_desde_ult_promocion,anos_con_manager_actual,salario_ano,impacto_abandono,scoring_abandono
31,1,Travel_Rarely,Sales,6,Primaria,Life Sciences,163,Media,Baja,2,Sales Executive,Baja,Married,6172,4,Yes,18,Alta,Media,0,12,3,7,7,7,74064,15109.055999999999,0.6870594033752784
26,0,Travel_Rarely,Research & Development,6,Secundaria,Other,164,Alta,Media,1,Research Scientist,Media,Married,2368,1,No,19,Alta,Alta,0,5,3,5,4,3,28416,4574.976000000001,0.09417125554647969
58,1,Travel_Rarely,Research & Development,23,Universitaria,Medical,165,Muy_Alta,Alta,3,Healthcare Representative,Alta,Married,10312,1,No,12,Alta,Muy_Alta,1,40,3,40,15,6,123744,25986.239999999998,0.31083053882838707
19,1,Travel_Rarely,Sales,22,Universitaria,Marketing,167,Muy_Alta,Alta,1,Sales Representative,Alta,Single,1675,1,Yes,19,Alta,Muy_Alta,0,0,2,0,0,0,20100,3236.1,0.94
22,0,Travel_Rarely,Research & Development,2,Universitaria,Technical Degree,169,Alta,Alta,1,Laboratory Technician,Alta,Married,2523,0,No,14,Alta,Alta,1,3,2,2,2,1,30276,5964.372,0.2308200093806178
49,0,Travel_Rarely,Research & Development,20,Universitaria,Medical,170,Alta,Alta,2,Manufacturing Director,Alta,Married,6567,1,No,14,Alta,Alta,0,16,2,15,5,11,78804,16548.84,0.04533788027486344
43,0,Travel_Frequently,Research & Development,28,Master,Medical,171,Media,Muy_Alta,1,Research Scientist,Muy_Alta,Single,4739,4,No,12,Alta,Muy_Alta,0,18,2,3,1,2,56868,11601.072,0.05969128624238504
50,0,Travel_Frequently,Sales,12,Universitaria,Marketing,174,Alta,Alta,3,Sales Executive,Alta,Single,9208,4,No,11,Alta,Muy_Alta,0,16,3,2,2,1,110496,23204.16,0.09868074672569678
31,1,Travel_Rarely,Sales,20,Primaria,Life Sciences,175,Media,Baja,2,Sales Executive,Baja,Married,4559,3,Yes,11,Alta,Alta,1,4,2,2,2,2,54708,11160.431999999999,0.6835678650875804
41,0,Travel_Rarely,Sales,9,Universitaria,Life Sciences,176,Alta,Alta,3,Sales Executive,Alta,Divorced,8189,3,Yes,13,Alta,Alta,1,12,2,9,0,7,98268,20636.28,0.03155237247980221
26,0,Travel_Rarely,Human Resources,25,Universitaria,Life Sciences,177,Alta,Alta,1,Human Resources,Alta,Married,2942,1,No,23,Muy_Alta,Muy_Alta,1,8,3,8,5,7,35304,6954.888,0.09118447892957075
36,0,Travel_Rarely,Research & Development,6,Universitaria,Medical,178,Media,Alta,2,Manufacturing Director,Alta,Divorced,4941,6,No,20,Muy_Alta,Muy_Alta,2,7,0,3,0,1,59292,12095.568,0.06812851582316655
51,1,Travel_Frequently,Research & Development,8,Primaria,Life Sciences,179,Baja,Baja,3,Manufacturing Director,Baja,Single,10650,2,No,15,Alta,Muy_Alta,0,18,2,4,0,3,127800,26838.0,0.6023057201612625
39,0,Travel_Rarely,Sales,4,Secundaria,Life Sciences,182,Muy_Alta,Media,2,Sales Executive,Media,Married,5902,4,No,14,Alta,Alta,1,17,1,15,5,9,70824,14448.096,0.026994652392498906
25,0,Travel_Rarely,Sales,28,Secundaria,Life Sciences,183,Baja,Media,2,Sales Executive,Media,Married,8639,2,No,18,Alta,Muy_Alta,0,6,3,2,2,2,103668,21770.28,0.0916830175731981
30,0,Travel_Rarely,Human Resources,9,Universitaria,Human Resources,184,Alta,Alta,2,Human Resources,Alta,Married,6347,0,Yes,19,Alta,Muy_Alta,0,12,2,11,4,7,76164,15994.439999999999,0.08695796303914222
32,1,Travel_Rarely,Research & Development,9,Universitaria,Medical,190,Baja,Alta,1,Laboratory Technician,Alta,Single,4200,7,No,22,Muy_Alta,Baja,0,10,2,5,0,4,50400,10281.599999999999,0.16802480246025212
45,0,Travel_Rarely,Research & Development,29,Universitaria,Medical,192,Alta,Alta,1,Research Scientist,Alta,Single,3452,5,No,13,Alta,Media,0,9,2,6,0,3,41424,8160.528,0.14724634114664314
38,0,Travel_Rarely,Research & Development,3,Universitaria,Technical Degree,193,Muy_Alta,Alta,2,Research Scientist,Alta,Single,4317,3,Yes,20,Muy_Alta,Media,0,19,2,3,2,2,51804,10568.016,0.051701739560561774
30,0,Travel_Rarely,Research & Development,18,Universitaria,Life Sciences,194,Baja,Alta,1,Research Scientist,Alta,Single,2632,1,No,14,Alta,Alta,0,5,4,5,0,4,31584,6222.048000000001,0.05578266635731197
32,0,Travel_Frequently,Sales,9,Primaria,Medical,195,Muy_Alta,Baja,2,Sales Executive,Baja,Divorced,4668,0,No,17,Alta,Muy_Alta,3,9,2,8,0,7,56016,11427.264,0.041590079732912025
30,0,Travel_Rarely,Research & Development,5,Universitaria,Technical Degree,197,Muy_Alta,Alta,1,Research Scientist,Alta,Divorced,3204,5,No,14,Alta,Muy_Alta,1,8,3,3,2,2,38448,7574.256,0.059392995068226054
30,0,Travel_Rarely,Research & Development,2,Secundaria,Medical,198,Media,Media,1,Laboratory Technician,Media,Single,2720,0,No,13,Alta,Muy_Alta,0,6,3,5,1,2,32640,6430.08,0.06286604869862117
41,0,Travel_Frequently,Research & Development,10,Secundaria,Life Sciences,199,Muy_Alta,Media,4,Manager,Media,Divorced,17181,4,No,13,Alta,Media,1,21,2,7,7,7,206172,43296.119999999995,0.026318652516002735
41,0,Travel_Rarely,Research & Development,9,Universitaria,Life Sciences,200,Alta,Alta,1,Laboratory Technician,Alta,Married,2238,2,No,21,Muy_Alta,Muy_Alta,1,7,2,5,1,4,26856,4323.816,0.012617221685056024
19,0,Travel_Rarely,Research & Development,3,Universitaria,Medical,201,Media,Alta,1,Laboratory Technician,Alta,Single,1483,1,No,14,Alta,Muy_Alta,0,1,3,1,0,0,17796,2865.156,0.3259741214667685
40,0,Travel_Frequently,Research & Development,26,Universitaria,Medical,202,Media,Alta,2,Research Scientist,Alta,Divorced,5605,1,No,11,Alta,Baja,1,20,2,20,2,13,67260,13721.039999999999,0.0289821427669365
35,0,Travel_Rarely,Sales,1,Universitaria,Marketing,204,Alta,Alta,3,Sales Executive,Alta,Married,7295,1,No,13,Alta,Baja,2,10,3,10,0,6,87540,18383.399999999998,0.034405867092742175
53,0,Travel_Rarely,Sales,6,Universitaria,Marketing,205,Media,Alta,2,Sales Representative,Alta,Married,2306,2,Yes,20,Muy_Alta,Muy_Alta,1,13,3,7,4,5,27672,4455.192,0.0659317961380673
45,0,Travel_Rarely,Research & Development,9,Universitaria,Life Sciences,206,Media,Alta,2,Laboratory Technician,Alta,Divorced,2348,8,No,18,Alta,Alta,1,20,2,17,0,15,28176,4536.336,0.0922706797624422
32,0,Travel_Frequently,Sales,8,Universitaria,Marketing,207,Media,Alta,3,Sales Executive,Alta,Single,8998,1,No,14,Alta,Muy_Alta,0,9,2,9,3,7,107976,22674.96,0.044890172526427484
29,0,Non-Travel,Research & Development,1,Universitaria,Technical Degree,208,Muy_Alta,Alta,2,Manufacturing Director,Alta,Married,4319,1,No,13,Alta,Baja,1,10,1,10,0,9,51828,10572.911999999998,0.06087622800842391
51,0,Travel_Rarely,Research & Development,7,Universitaria,Medical,211,Media,Alta,2,Manufacturing Director,Alta,Married,6132,2,No,17,Alta,Alta,0,10,2,1,0,0,73584,15011.135999999999,0.031024488212867053
58,0,Travel_Rarely,Research & Development,9,Secundaria,Medical,214,Media,Media,1,Research Scientist,Media,Married,3346,4,Yes,20,Muy_Alta,Media,1,9,3,1,0,0,40152,7909.944,0.11092903450397706
40,0,Travel_Rarely,Sales,4,Secundaria,Marketing,215,Alta,Media,3,Sales Executive,Media,Married,10855,7,No,11,Alta,Baja,1,15,2,12,2,11,130260,27354.6,0.04488503048635577
34,0,Travel_Frequently,Sales,2,Universitaria,Marketing,216,Alta,Alta,1,Sales Representative,Alta,Married,2231,6,No,18,Alta,Muy_Alta,1,6,3,4,1,2,26772,4310.292,0.06427605907408901
22,0,Travel_Rarely,Research & Development,19,Universitaria,Medical,217,Alta,Alta,1,Research Scientist,Alta,Married,2323,1,No,24,Muy_Alta,Baja,2,2,6,2,2,2,27876,4488.036,0.08751853373190625
27,0,Non-Travel,Research & Development,9,Universitaria,Medical,218,Muy_Alta,Alta,1,Research Scientist,Alta,Divorced,2024,6,No,18,Alta,Muy_Alta,1,6,1,2,2,2,24288,3910.368,0.04407173378699386
28,0,Travel_Rarely,Research & Development,21,Universitaria,Medical,221,Alta,Alta,1,Research Scientist,Alta,Married,2713,1,No,11,Alta,Alta,1,5,2,5,0,2,32556,6413.532,0.0381327328528184
57,0,Travel_Rarely,Research & Development,24,Master,Life Sciences,223,Alta,Muy_Alta,3,Healthcare Representative,Muy_Alta,Divorced,9439,3,Yes,16,Alta,Media,1,12,2,5,1,4,113268,23786.28,0.03288431823799251
27,0,Non-Travel,Research & Development,3,Secundaria,Medical,224,Alta,Media,1,Research Scientist,Media,Divorced,2566,1,Yes,15,Alta,Muy_Alta,1,1,2,1,0,1,30792,6066.024,0.14333060177819135
50,0,Travel_Rarely,Research & Development,11,Universitaria,Life Sciences,226,Alta,Alta,5,Manager,Alta,Single,19926,3,No,15,Alta,Media,0,21,5,5,4,4,239112,50213.52,0.017354044458915956
41,0,Travel_Rarely,Research & Development,14,Universitaria,Life Sciences,227,Baja,Alta,1,Research Scientist,Alta,Divorced,2451,4,No,12,Alta,Baja,1,13,2,9,1,8,29412,4735.332,0.019367574211859192
30,0,Travel_Rarely,Sales,5,Universitaria,Life Sciences,228,Media,Alta,3,Sales Executive,Alta,Married,9419,2,No,12,Alta,Alta,1,12,2,10,7,4,113028,23735.879999999997,0.04642944336033035
38,0,Travel_Rarely,Sales,1,Universitaria,Life Sciences,230,Baja,Media,2,Sales Executive,Media,Single,8686,4,No,22,Muy_Alta,Alta,0,12,2,8,0,7,104232,21888.719999999998,0.23315036143405776
32,0,Travel_Rarely,Research & Development,6,Universitaria,Life Sciences,231,Alta,Alta,1,Research Scientist,Alta,Single,3038,3,No,20,Muy_Alta,Baja,0,8,2,5,1,4,36456,7181.832,0.07941296479437279
27,0,Travel_Rarely,Research & Development,17,Universitaria,Technical Degree,233,Alta,Alta,1,Research Scientist,Alta,Married,3058,0,Yes,16,Alta,Muy_Alta,1,6,3,5,1,1,36696,7229.112,0.26038162133859855
19,1,Travel_Frequently,Sales,1,Primaria,Technical Degree,235,Alta,Baja,1,Sales Representative,Baja,Single,2325,0,No,21,Muy_Alta,Baja,0,1,5,0,0,0,27900,4491.900000000001,0.8812000000000001
36,0,Travel_Frequently,Research & Development,3,Universitaria,Medical,238,Muy_Alta,Alta,1,Laboratory Technician,Alta,Single,2088,4,No,12,Alta,Alta,0,13,3,8,7,2,25056,4034.016,0.09031102208924774
30,0,Non-Travel,Research & Development,9,Universitaria,Medical,239,Alta,Alta,2,Laboratory Technician,Alta,Divorced,3072,1,No,11,Alta,Alta,2,12,4,12,6,10,36864,7262.2080000000005,0.030500805107329897
45,0,Travel_Rarely,Sales,4,Universitaria,Life Sciences,240,Alta,Alta,2,Sales Executive,Alta,Divorced,5006,4,Yes,11,Alta,Baja,1,9,3,5,0,3,60072,12254.688,0.08960882955155056
56,0,Travel_Rarely,Research & Development,8,Universitaria,Life Sciences,241,Alta,Alta,1,Research Scientist,Alta,Divorced,4257,4,Yes,18,Alta,Alta,1,19,3,2,2,2,51084,10421.135999999999,0.06435051578406886
33,0,Travel_Rarely,Research & Development,2,Universitaria,Life Sciences,242,Alta,Alta,1,Research Scientist,Alta,Single,2500,0,No,14,Alta,Baja,0,4,2,3,0,2,30000,4830.0,0.08615148253764117
19,1,Travel_Rarely,Research & Development,2,Secundaria,Life Sciences,243,Media,Media,1,Laboratory Technician,Media,Single,1102,1,No,22,Muy_Alta,Alta,0,1,3,1,1,0,13224,2129.064,0.7425793650793651
46,0,Travel_Rarely,Sales,1,Universitaria,Marketing,244,Media,Alta,3,Sales Executive,Alta,Divorced,10453,1,No,25,Muy_Alta,Alta,3,24,2,24,15,7,125436,26341.559999999998,0.09003540673163317
38,0,Travel_Rarely,Research & Development,9,Universitaria,Life Sciences,245,Alta,Alta,1,Laboratory Technician,Alta,Single,2288,1,No,12,Alta,Alta,0,2,3,2,2,1,27456,4420.416,0.17864958308737702
31,0,Travel_Rarely,Research & Development,12,Universitaria,Medical,246,Alta,Alta,1,Research Scientist,Alta,Married,3929,8,Yes,23,Muy_Alta,Alta,1,7,0,4,0,2,47148,9288.156,0.15766686152764312
34,0,Travel_Rarely,Research & Development,27,Universitaria,Medical,247,Muy_Alta,Alta,1,Research Scientist,Alta,Single,2311,2,No,15,Alta,Muy_Alta,0,9,3,3,1,2,27732,4464.852,0.09948260372227198
41,1,Travel_Rarely,Sales,20,Universitaria,Marketing,248,Media,Alta,1,Sales Representative,Alta,Single,3140,1,Yes,22,Muy_Alta,Muy_Alta,0,4,5,4,0,2,37680,7422.96,0.7074854947202246
50,0,Travel_Rarely,Research & Development,1,Secundaria,Medical,249,Alta,Media,1,Laboratory Technician,Media,Married,3690,2,No,15,Alta,Muy_Alta,1,5,2,3,0,2,44280,8723.16,0.03356259404321864
53,0,Travel_Rarely,Research & Development,13,Master,Medical,250,Muy_Alta,Muy_Alta,2,Manufacturing Director,Muy_Alta,Divorced,4450,1,No,11,Alta,Alta,2,5,3,4,1,3,53400,10893.599999999999,0.03088171858354373
33,0,Travel_Rarely,Research & Development,14,Universitaria,Medical,252,Muy_Alta,Alta,1,Research Scientist,Alta,Married,2756,1,No,13,Alta,Muy_Alta,1,8,5,8,1,6,33072,6515.184,0.0380739781657385
40,0,Travel_Rarely,Research & Development,4,Universitaria,Medical,253,Muy_Alta,Alta,5,Manager,Alta,Married,19033,1,No,14,Alta,Media,1,21,2,20,9,9,228396,47963.159999999996,0.004441038043963129
55,0,Travel_Rarely,Research & Development,14,Master,Medical,254,Alta,Muy_Alta,5,Research Director,Muy_Alta,Single,18722,8,No,11,Alta,Muy_Alta,0,36,3,24,2,15,224664,47179.439999999995,0.03824000928902783
34,0,Travel_Frequently,Research & Development,2,Secundaria,Life Sciences,256,Muy_Alta,Media,2,Manufacturing Director,Media,Married,9547,1,No,17,Alta,Alta,0,10,2,10,1,9,114564,24058.44,0.08217727979429139
51,0,Travel_Rarely,Research & Development,3,Universitaria,Medical,258,Muy_Alta,Alta,4,Healthcare Representative,Alta,Single,13734,3,No,18,Alta,Alta,0,21,6,7,1,0,164808,34609.68,0.004610127094079578
52,0,Travel_Rarely,Research & Development,1,Secundaria,Life Sciences,259,Alta,Media,5,Manager,Media,Married,19999,0,No,14,Alta,Baja,1,34,5,33,11,9,239988,50397.479999999996,0.08242221685971686
27,0,Travel_Rarely,Research & Development,9,Universitaria,Medical,260,Muy_Alta,Alta,1,Research Scientist,Alta,Single,2279,1,No,16,Alta,Muy_Alta,0,7,2,7,0,3,27348,4403.028,0.067611267194129
35,1,Travel_Rarely,Research & Development,23,Secundaria,Life Sciences,261,Media,Media,2,Manufacturing Director,Media,Married,5916,3,Yes,13,Alta,Baja,0,8,1,1,0,1,70992,14482.367999999999,0.27356565204169386
43,0,Non-Travel,Research & Development,7,Master,Medical,262,Muy_Alta,Muy_Alta,1,Research Scientist,Muy_Alta,Divorced,2089,4,No,14,Alta,Muy_Alta,3,7,3,5,2,2,25068,4035.9480000000003,0.03951089873620781
45,0,Non-Travel,Research & Development,2,Secundaria,Medical,264,Baja,Media,4,Manager,Media,Married,16792,9,No,23,Muy_Alta,Muy_Alta,1,22,1,20,11,8,201504,42315.84,0.03326649603351824
37,0,Travel_Rarely,Research & Development,21,Master,Life Sciences,267,Media,Muy_Alta,1,Research Scientist,Muy_Alta,Married,3564,1,Yes,12,Alta,Baja,1,8,3,8,1,7,42768,8425.296,0.08635192196319785
35,0,Travel_Frequently,Research & Development,2,Universitaria,Medical,269,Media,Alta,2,Laboratory Technician,Alta,Single,4425,5,No,11,Alta,Muy_Alta,0,10,5,6,1,2,53100,10832.4,0.08184583862686001
42,0,Non-Travel,Research & Development,21,Universitaria,Medical,270,Alta,Alta,2,Manufacturing Director,Alta,Divorced,5265,2,No,16,Alta,Media,1,11,5,5,0,2,63180,12888.72,0.024194001916078567
38,0,Travel_Rarely,Research & Development,2,Universitaria,Life Sciences,271,Muy_Alta,Alta,2,Manufacturing Director,Alta,Married,6553,9,No,14,Alta,Media,0,14,3,1,0,0,78636,16513.559999999998,0.1324303395754405
38,0,Travel_Rarely,Research & Development,29,Universitaria,Technical Degree,273,Muy_Alta,Alta,2,Manufacturing Director,Alta,Married,6261,3,No,18,Alta,Baja,1,9,3,7,1,7,75132,15777.72,0.06892774043977111
27,0,Travel_Frequently,Research & Development,1,Secundaria,Technical Degree,274,Alta,Media,2,Manufacturing Director,Media,Married,4298,5,No,19,Alta,Alta,1,6,1,2,2,0,51576,10521.503999999999,0.06107540154471589
49,0,Non-Travel,Research & Development,18,Universitaria,Life Sciences,275,Muy_Alta,Alta,2,Manufacturing Director,Alta,Divorced,6804,1,Yes,15,Alta,Baja,2,7,0,7,1,7,81648,17146.079999999998,0.0522155810741814
34,0,Travel_Frequently,Research & Development,10,Universitaria,Medical,277,Muy_Alta,Alta,1,Research Scientist,Alta,Divorced,3815,1,Yes,17,Alta,Muy_Alta,1,5,4,5,2,0,45780,9018.66,0.09370064147812007
40,0,Travel_Rarely,Research & Development,19,Universitaria,Medical,281,Alta,Alta,2,Laboratory Technician,Alta,Married,2741,8,Yes,15,Alta,Alta,1,15,2,7,3,7,32892,6479.724,0.31451980411396646
38,1,Travel_Rarely,Research & Development,29,Universitaria,Medical,282,Media,Alta,2,Healthcare Representative,Alta,Married,6673,7,Yes,19,Alta,Media,0,17,2,1,0,0,80076,16815.96,0.5783654508337626
29,1,Travel_Rarely,Sales,27,Universitaria,Marketing,283,Media,Alta,3,Sales Executive,Alta,Married,7639,1,No,22,Muy_Alta,Muy_Alta,3,10,3,10,1,9,91668,19250.28,0.43175128963673565
22,0,Travel_Rarely,Research & Development,5,Master,Life Sciences,284,Muy_Alta,Muy_Alta,1,Research Scientist,Muy_Alta,Divorced,2328,1,Yes,16,Alta,Baja,1,4,2,4,2,2,27936,4497.696,0.1651593685300207
36,0,Travel_Frequently,Research & Development,18,Universitaria,Medical,286,Media,Alta,1,Laboratory Technician,Alta,Single,2153,1,No,13,Alta,Baja,0,8,2,8,1,7,25836,4159.5960000000005,0.050847972609186616
40,0,Non-Travel,Research & Development,9,Secundaria,Life Sciences,287,Muy_Alta,Media,2,Healthcare Representative,Media,Married,4876,9,No,14,Alta,Muy_Alta,1,5,5,3,0,2,58512,11936.447999999999,0.052122501669549036
46,0,Travel_Rarely,Research & Development,1,Universitaria,Medical,288,Muy_Alta,Alta,3,Healthcare Representative,Alta,Divorced,9396,7,No,16,Alta,Alta,1,17,3,4,0,3,112752,23677.92,0.032927616253860814
32,1,Travel_Rarely,Sales,4,Primaria,Medical,291,Muy_Alta,Baja,3,Sales Executive,Baja,Married,10400,1,No,11,Alta,Alta,0,14,2,14,9,8,124800,26208.0,0.16257862335623002
30,0,Non-Travel,Research & Development,1,Secundaria,Life Sciences,292,Alta,Media,3,Manufacturing Director,Media,Single,8474,1,No,22,Muy_Alta,Alta,0,12,2,11,5,8,101688,21354.48,0.0378326959309947
27,0,Travel_Frequently,Sales,20,Universitaria,Life Sciences,293,Muy_Alta,Alta,2,Sales Executive,Alta,Single,9981,1,No,14,Alta,Muy_Alta,0,7,2,7,0,7,119772,25152.12,0.0905091681996295
51,0,Travel_Rarely,Research & Development,8,Secundaria,Life Sciences,296,Media,Media,3,Research Director,Media,Married,12490,5,No,16,Alta,Muy_Alta,2,16,5,10,4,7,149880,31474.8,0.018157877755775254
30,1,Travel_Rarely,Research & Development,3,Universitaria,Technical Degree,297,Muy_Alta,Alta,1,Research Scientist,Alta,Single,2657,5,Yes,11,Alta,Alta,0,8,5,5,0,4,31884,6281.148,0.633866856611002
41,0,Travel_Rarely,Sales,6,Universitaria,Life Sciences,298,Muy_Alta,Alta,3,Manager,Alta,Single,13591,3,Yes,18,Alta,Alta,0,16,3,1,0,0,163092,34249.32,0.12725177711451796
30,1,Travel_Frequently,Sales,26,Secundaria,Marketing,299,Alta,Media,2,Sales Executive,Media,Single,6696,5,No,15,Alta,Alta,0,9,5,6,0,1,80352,16873.92,0.607832885992481
29,1,Travel_Rarely,Research & Development,1,Universitaria,Technical Degree,300,Alta,Alta,1,Research Scientist,Alta,Single,2058,0,No,14,Alta,Muy_Alta,0,7,1,6,1,5,24696,3976.056,0.6209848225852175
45,0,Non-Travel,Sales,6,Secundaria,Medical,302,Muy_Alta,Media,3,Sales Executive,Media,Single,8865,6,No,12,Alta,Muy_Alta,0,23,2,19,12,8,106380,22339.8,0.20111753767512802
54,0,Travel_Rarely,Sales,3,Universitaria,Marketing,303,Muy_Alta,Alta,2,Sales Executive,Alta,Married,5940,2,No,14,Alta,Muy_Alta,1,16,4,6,0,5,71280,14541.119999999999,0.019201546523495
36,0,Travel_Rarely,Research & Development,5,Universitaria,Life Sciences,304,Muy_Alta,Alta,2,Laboratory Technician,Alta,Single,5914,8,No,16,Alta,Muy_Alta,0,16,3,13,3,7,70968,14477.472,0.056581953264982415
33,0,Travel_Rarely,Research & Development,4,Secundaria,Medical,305,Alta,Media,1,Research Scientist,Media,Married,2622,6,No,21,Muy_Alta,Muy_Alta,0,7,3,3,1,1,31464,6198.408,0.1675376153879419
37,0,Travel_Frequently,Research & Development,11,Universitaria,Other,306,Media,Alta,3,Research Director,Alta,Divorced,12185,1,Yes,14,Alta,Alta,3,10,1,10,0,7,146220,30706.199999999997,0.0349170944668756
38,0,Travel_Rarely,Sales,3,Universitaria,Life Sciences,307,Baja,Alta,3,Sales Executive,Alta,Divorced,10609,0,No,12,Alta,Alta,2,17,6,16,5,13,127308,26734.68,0.030103860721406486
31,0,Non-Travel,Research & Development,1,Primaria,Medical,308,Alta,Baja,2,Manufacturing Director,Baja,Married,4345,0,No,12,Alta,Muy_Alta,1,6,2,5,1,4,52140,10636.56,0.08831664390510116
59,0,Travel_Rarely,Research & Development,3,Secundaria,Life Sciences,309,Alta,Media,1,Research Scientist,Media,Married,2177,3,No,17,Alta,Baja,1,7,6,1,0,0,26124,4205.964,0.0594098360072403
37,0,Travel_Frequently,Sales,4,Universitaria,Marketing,311,Baja,Alta,1,Sales Representative,Alta,Divorced,2793,4,No,17,Alta,Alta,1,13,2,9,5,8,33516,6602.652,0.05722096740802745
29,0,Travel_Frequently,Sales,1,Universitaria,Medical,312,Media,Alta,3,Sales Executive,Alta,Married,7918,1,No,14,Alta,Muy_Alta,1,11,5,11,4,1,95016,19953.36,0.07880419696354696
35,0,Travel_Frequently,Sales,1,Universitaria,Marketing,314,Alta,Alta,3,Sales Executive,Alta,Single,8789,1,No,14,Alta,Baja,0,10,3,10,0,8,105468,22148.28,0.05743196186206338
29,1,Travel_Rarely,Research & Development,18,Secundaria,Medical,315,Alta,Media,1,Research Scientist,Media,Single,2389,1,Yes,13,Alta,Alta,0,4,3,4,0,1,28668,4615.548,0.8317192199360132
52,0,Travel_Rarely,Research & Development,2,Secundaria,Life Sciences,316,Alta,Media,1,Laboratory Technician,Media,Single,3212,7,No,15,Alta,Media,0,6,3,2,2,2,38544,7593.168000000001,0.11632724283149619
42,0,Travel_Rarely,Research & Development,4,Universitaria,Technical Degree,319,Alta,Alta,5,Manager,Alta,Married,19232,1,No,11,Alta,Muy_Alta,0,22,3,22,11,15,230784,48464.64,0.11598769546378263
59,0,Travel_Rarely,Human Resources,6,Universitaria,Medical,321,Media,Alta,1,Human Resources,Alta,Married,2267,8,No,17,Alta,Muy_Alta,0,7,2,2,2,2,27204,4379.844,0.10451229179904759
50,0,Travel_Rarely,Sales,1,Universitaria,Medical,323,Muy_Alta,Alta,5,Manager,Alta,Divorced,19517,3,No,11,Alta,Alta,1,32,3,7,0,6,234204,49182.84,0.026229522078975272
